From,To,Capacity,Length,FreeFlowTime,B,Power,SpeedLimit,CriticalSpeed,Lanes,overall_capacity,Overall_capacity
303,3237,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
304,3346,1800.0,0.21,0.525,0.0,4.0,24,24.0,5,9000.0,9000.0
305,3345,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
306,3347,1800.0,0.29,0.725,0.0,4.0,24,24.0,5,9000.0,9000.0
307,2220,1800.0,0.56,1.4,0.0,4.0,24,24.0,5,9000.0,9000.0
308,3402,1800.0,0.3,0.75,0.0,4.0,24,24.0,5,9000.0,9000.0
309,2230,1800.0,0.26,0.65,0.0,4.0,24,24.0,5,9000.0,9000.0
310,2560,1800.0,0.31,0.775,0.0,4.0,24,24.0,5,9000.0,9000.0
311,1424,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
311,2683,1800.0,0.2,0.5,0.0,4.0,24,24.0,5,9000.0,9000.0
312,2251,1800.0,0.27,0.675,0.0,4.0,24,24.0,5,9000.0,9000.0
313,2264,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
314,2287,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
315,1438,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
316,2289,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
317,1439,1800.0,0.2,0.5,0.0,4.0,24,24.0,5,9000.0,9000.0
318,1429,1800.0,0.09,0.225,0.0,4.0,24,24.0,5,9000.0,9000.0
319,3245,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
320,2293,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
321,2235,1800.0,0.3,0.75,0.0,4.0,24,24.0,5,9000.0,9000.0
322,2272,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
323,2668,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
324,4609,1800.0,0.04,0.1,0.0,4.0,24,24.0,5,9000.0,9000.0
325,2682,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
326,1462,1800.0,0.21,0.525,0.0,4.0,24,24.0,5,9000.0,9000.0
327,1464,1800.0,0.21,0.525,0.0,4.0,24,24.0,5,9000.0,9000.0
328,2234,1800.0,0.24,0.6,0.0,4.0,24,24.0,5,9000.0,9000.0
329,1463,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
330,1462,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
331,1462,1800.0,0.27,0.675,0.0,4.0,24,24.0,5,9000.0,9000.0
332,2237,1800.0,0.09,0.225,0.0,4.0,24,24.0,5,9000.0,9000.0
333,2237,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
334,4623,1800.0,0.26,0.65,0.0,4.0,24,24.0,5,9000.0,9000.0
335,2228,1800.0,0.27,0.675,0.0,4.0,24,24.0,5,9000.0,9000.0
336,2250,100.0,0.08,0.2,0.0,4.0,24,24.0,5,500.0,500.0
336,2510,100.0,0.14,0.35,0.0,4.0,24,24.0,5,500.0,500.0
337,2265,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
338,2662,1800.0,0.23,0.575,0.0,4.0,24,24.0,5,9000.0,9000.0
339,4634,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
340,1492,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
340,2509,1800.0,0.2,0.5,0.0,4.0,24,24.0,5,9000.0,9000.0
341,2278,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
342,2281,1800.0,0.24,0.6,0.0,4.0,24,24.0,5,9000.0,9000.0
343,2672,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
344,2283,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
345,2292,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
346,2074,1800.0,0.15,0.375,0.0,4.0,24,24.0,5,9000.0,9000.0
347,2090,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
348,2297,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
349,2291,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
350,2296,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
351,2028,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
351,2511,1800.0,0.23,0.575,0.0,4.0,24,24.0,5,9000.0,9000.0
352,3243,1800.0,0.2,0.5,0.0,4.0,24,24.0,5,9000.0,9000.0
352,3244,1800.0,0.22,0.55,0.0,4.0,24,24.0,5,9000.0,9000.0
353,3713,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
354,2014,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
355,2014,1800.0,0.28,0.7,0.0,4.0,24,24.0,5,9000.0,9000.0
356,3667,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
357,3683,1800.0,0.23,0.575,0.0,4.0,24,24.0,5,9000.0,9000.0
358,3514,1800.0,0.26,0.65,0.0,4.0,24,24.0,5,9000.0,9000.0
359,3714,1800.0,0.4,1.0,0.0,4.0,24,24.0,5,9000.0,9000.0
360,2994,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
361,2161,1800.0,0.23,0.575,0.0,4.0,24,24.0,5,9000.0,9000.0
362,1882,1800.0,0.49,1.225,0.0,4.0,24,24.0,5,9000.0,9000.0
363,3277,1800.0,0.25,0.625,0.0,4.0,24,24.0,5,9000.0,9000.0
364,3890,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
365,2717,1800.0,0.23,0.575,0.0,4.0,24,24.0,5,9000.0,9000.0
366,3410,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
367,3892,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
368,2716,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
369,2240,1800.0,0.33,0.825,0.0,4.0,24,24.0,5,9000.0,9000.0
370,2232,1800.0,0.24,0.6,0.0,4.0,24,24.0,5,9000.0,9000.0
371,2233,1800.0,0.37,0.925,0.0,4.0,24,24.0,5,9000.0,9000.0
372,2256,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
373,2087,1800.0,0.15,0.375,0.0,4.0,24,24.0,5,9000.0,9000.0
374,2246,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
375,2714,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
376,2243,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
377,2261,1800.0,0.26,0.65,0.0,4.0,24,24.0,5,9000.0,9000.0
378,1403,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
379,2706,1800.0,0.25,0.625,0.0,4.0,24,24.0,5,9000.0,9000.0
380,2702,1800.0,0.3,0.75,0.0,4.0,24,24.0,5,9000.0,9000.0
381,2268,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
382,3854,200.0,0.08,0.2,0.0,4.0,24,24.0,5,1000.0,1000.0
383,2699,1800.0,0.23,0.575,0.0,4.0,24,24.0,5,9000.0,9000.0
384,2274,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
385,2279,1800.0,0.15,0.375,0.0,4.0,24,24.0,5,9000.0,9000.0
386,2689,1800.0,0.09,0.225,0.0,4.0,24,24.0,5,9000.0,9000.0
387,4736,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
388,2273,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
389,1418,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
390,2688,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
391,2257,1800.0,0.26,0.65,0.0,4.0,24,24.0,5,9000.0,9000.0
392,2431,1800.0,0.2,0.5,0.0,4.0,24,24.0,5,9000.0,9000.0
393,3241,1800.0,0.47,1.175,0.0,4.0,24,24.0,5,9000.0,9000.0
394,3242,1800.0,0.61,1.525,0.0,4.0,24,24.0,5,9000.0,9000.0
395,2701,1800.0,0.28,0.7,0.0,4.0,24,24.0,5,9000.0,9000.0
396,3855,1800.0,0.36,0.9,0.0,4.0,24,24.0,5,9000.0,9000.0
397,2562,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
398,2151,1800.0,0.23,0.575,0.0,4.0,24,24.0,5,9000.0,9000.0
399,3106,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
400,2224,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
401,2216,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
402,2562,1800.0,0.39,0.975,0.0,4.0,24,24.0,5,9000.0,9000.0
403,2694,1800.0,0.44,1.1,0.0,4.0,24,24.0,5,9000.0,9000.0
404,3338,1800.0,0.39,0.975,0.0,4.0,24,24.0,5,9000.0,9000.0
405,1398,1800.0,0.15,0.375,0.0,4.0,24,24.0,5,9000.0,9000.0
406,2711,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
407,2140,1800.0,0.28,0.7,0.0,4.0,24,24.0,5,9000.0,9000.0
408,3240,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
409,3239,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
410,1397,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
411,2432,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
412,3238,1800.0,0.65,1.625,0.0,4.0,24,24.0,5,9000.0,9000.0
413,4524,1800.0,0.94,2.35,0.0,4.0,24,24.0,5,9000.0,9000.0
414,2294,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
415,4806,1800.0,0.23,0.575,0.0,4.0,24,24.0,5,9000.0,9000.0
416,4261,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
417,2288,1800.0,0.15,0.375,0.0,4.0,24,24.0,5,9000.0,9000.0
418,4253,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
419,4635,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
420,2658,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
421,2269,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
422,4624,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
423,3489,1800.0,0.65,1.625,0.0,4.0,24,24.0,5,9000.0,9000.0
423,3490,1800.0,0.49,1.225,0.0,4.0,24,24.0,5,9000.0,9000.0
424,3488,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
425,3712,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
426,2656,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
427,2295,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
428,2244,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
429,4799,1800.0,0.22,0.55,0.0,4.0,24,24.0,5,9000.0,9000.0
430,4568,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
431,2556,1800.0,0.51,1.275,0.0,4.0,24,24.0,5,9000.0,9000.0
432,1546,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
433,2284,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
434,1587,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
435,1591,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
436,1594,1800.0,0.26,0.65,0.0,4.0,24,24.0,5,9000.0,9000.0
437,1598,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
438,2258,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
439,2266,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
440,1613,1800.0,0.24,0.6,0.0,4.0,24,24.0,5,9000.0,9000.0
441,1617,1800.0,0.26,0.65,0.0,4.0,24,24.0,5,9000.0,9000.0
442,3099,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
443,2300,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
444,3620,1800.0,0.24,0.6,0.0,4.0,24,24.0,5,9000.0,9000.0
445,3109,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
446,2253,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
447,3101,1800.0,0.21,0.525,0.0,4.0,24,24.0,5,9000.0,9000.0
448,1581,1800.0,0.25,0.625,0.0,4.0,24,24.0,5,9000.0,9000.0
449,3396,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
450,3640,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
451,3863,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
452,3608,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
453,1517,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
454,2060,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
455,2636,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
456,2027,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
457,2299,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
458,3779,1800.0,0.15,0.375,0.0,4.0,24,24.0,5,9000.0,9000.0
459,1512,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
459,1525,400.0,0.11,0.275,0.0,4.0,24,24.0,5,2000.0,2000.0
460,1534,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
461,1531,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
462,1531,1800.0,0.09,0.225,0.0,4.0,24,24.0,5,9000.0,9000.0
462,1541,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
462,4577,1800.0,0.09,0.225,0.0,4.0,24,24.0,5,9000.0,9000.0
462,1508,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
463,2452,1800.0,0.22,0.55,0.0,4.0,24,24.0,5,9000.0,9000.0
464,2063,1800.0,0.57,1.425,0.0,4.0,24,24.0,5,9000.0,9000.0
465,2063,1800.0,0.79,1.975,0.0,4.0,24,24.0,5,9000.0,9000.0
466,2323,1800.0,0.23,0.575,0.0,4.0,24,24.0,5,9000.0,9000.0
467,2323,1800.0,0.15,0.375,0.0,4.0,24,24.0,5,9000.0,9000.0
468,2322,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
469,2321,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
470,2629,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
471,3248,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
472,2342,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
473,4683,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
474,4680,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
475,4681,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
476,2335,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
477,1688,1800.0,0.15,0.375,0.0,4.0,24,24.0,5,9000.0,9000.0
478,3251,1800.0,0.3,0.75,0.0,4.0,24,24.0,5,9000.0,9000.0
479,3250,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
480,3249,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
481,3249,1800.0,0.2,0.5,0.0,4.0,24,24.0,5,9000.0,9000.0
482,2071,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
483,2327,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
484,1696,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
485,1697,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
486,2627,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
487,2496,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
488,4591,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
489,4595,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
490,4659,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
491,2348,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
492,2349,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
493,1714,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
494,2337,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
494,3398,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
495,4660,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
496,2338,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
496,3395,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
497,2328,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
498,1713,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
499,2337,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
499,3397,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
500,2340,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
501,4661,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
502,2352,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
503,2340,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
504,2353,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
505,3253,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
506,2586,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
506,3253,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
507,2344,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
508,2588,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
508,2623,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
509,2346,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
510,2334,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
511,3642,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
512,4604,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
513,2354,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
514,2355,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
515,4606,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
516,1733,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
517,2351,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
518,2351,1800.0,0.09,0.225,0.0,4.0,24,24.0,5,9000.0,9000.0
519,1737,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
520,1738,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
521,1739,1800.0,0.15,0.375,0.0,4.0,24,24.0,5,9000.0,9000.0
522,1740,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
523,3096,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
524,3785,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
525,1736,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
526,1741,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
527,4663,1800.0,0.22,0.55,0.0,4.0,24,24.0,5,9000.0,9000.0
528,4662,1800.0,0.28,0.7,0.0,4.0,24,24.0,5,9000.0,9000.0
529,2311,1800.0,0.33,0.825,0.0,4.0,24,24.0,5,9000.0,9000.0
530,2065,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
531,2320,1800.0,0.27,0.675,0.0,4.0,24,24.0,5,9000.0,9000.0
532,1728,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
533,1727,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
534,3326,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
535,3252,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
536,2319,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
537,2310,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
538,3327,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
539,1722,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
540,3246,1800.0,0.15,0.375,0.0,4.0,24,24.0,5,9000.0,9000.0
541,3866,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
542,2617,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
543,4752,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
544,2314,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
545,3778,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
546,2967,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
547,3392,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
548,3404,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
549,3403,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
550,3266,1800.0,0.25,0.625,0.0,4.0,24,24.0,5,9000.0,9000.0
551,3268,1800.0,0.42,1.05,0.0,4.0,24,24.0,5,9000.0,9000.0
552,1794,1800.0,0.5,1.25,0.0,4.0,24,24.0,5,9000.0,9000.0
553,3268,1800.0,0.33,0.825,0.0,4.0,24,24.0,5,9000.0,9000.0
554,1828,1800.0,0.25,0.625,0.0,4.0,24,24.0,5,9000.0,9000.0
555,2585,1800.0,0.37,0.925,0.0,4.0,24,24.0,5,9000.0,9000.0
556,3623,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
557,4167,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
558,3406,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
559,3427,100.0,0.17,0.425,0.0,4.0,24,24.0,5,500.0,500.0
560,3392,100.0,0.05,0.125,0.0,4.0,24,24.0,5,500.0,500.0
561,2004,400.0,0.32,0.8,0.0,4.0,24,24.0,5,2000.0,2000.0
561,2003,400.0,0.3,0.75,0.0,4.0,24,24.0,5,2000.0,2000.0
561,2618,400.0,0.29,0.725,0.0,4.0,24,24.0,5,2000.0,2000.0
561,2941,400.0,0.3,0.75,0.0,4.0,24,24.0,5,2000.0,2000.0
561,3156,400.0,0.37,0.925,0.0,4.0,24,24.0,5,2000.0,2000.0
561,3594,400.0,0.23,0.575,0.0,4.0,24,24.0,5,2000.0,2000.0
562,3739,100.0,0.2,0.5,0.0,4.0,24,24.0,5,500.0,500.0
563,3575,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
564,3384,1800.0,0.31,0.775,0.0,4.0,24,24.0,5,9000.0,9000.0
565,4546,1800.0,0.25,0.625,0.0,4.0,24,24.0,5,9000.0,9000.0
566,3321,1800.0,0.22,0.55,0.0,4.0,24,24.0,5,9000.0,9000.0
567,3158,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
568,2242,1800.0,0.5,1.25,0.0,4.0,24,24.0,5,9000.0,9000.0
569,2242,1800.0,0.52,1.3,0.0,4.0,24,24.0,5,9000.0,9000.0
570,2242,1800.0,0.22,0.55,0.0,4.0,24,24.0,5,9000.0,9000.0
571,3269,1800.0,0.28,0.7,0.0,4.0,24,24.0,5,9000.0,9000.0
572,3408,1800.0,0.26,0.65,0.0,4.0,24,24.0,5,9000.0,9000.0
573,3560,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
574,3853,1800.0,0.32,0.8,0.0,4.0,24,24.0,5,9000.0,9000.0
575,3357,1800.0,0.21,0.525,0.0,4.0,24,24.0,5,9000.0,9000.0
576,2252,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
577,3270,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
578,2263,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
579,2277,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
580,3390,1800.0,0.21,0.525,0.0,4.0,24,24.0,5,9000.0,9000.0
581,3393,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
582,3258,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
583,2290,1800.0,0.15,0.375,0.0,4.0,24,24.0,5,9000.0,9000.0
584,1837,1800.0,0.23,0.575,0.0,4.0,24,24.0,5,9000.0,9000.0
585,3211,1800.0,0.24,0.6,0.0,4.0,24,24.0,5,9000.0,9000.0
586,3322,1800.0,0.24,0.6,0.0,4.0,24,24.0,5,9000.0,9000.0
587,2301,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
588,3121,1800.0,0.2,0.5,0.0,4.0,24,24.0,5,9000.0,9000.0
589,3259,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
590,3746,1800.0,0.09,0.225,0.0,4.0,24,24.0,5,9000.0,9000.0
591,3743,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
592,3159,1800.0,0.36,0.9,0.0,4.0,24,24.0,5,9000.0,9000.0
593,3302,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
594,2306,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
595,3325,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
596,3335,1800.0,0.25,0.625,0.0,4.0,24,24.0,5,9000.0,9000.0
597,3334,1800.0,0.3,0.75,0.0,4.0,24,24.0,5,9000.0,9000.0
598,2170,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
599,3332,1800.0,0.15,0.375,0.0,4.0,24,24.0,5,9000.0,9000.0
